OrderID,OrderDate,Region,Channel,Product,Quantity,UnitPrice,Sales,Cost,Profit,Year,Month,Customer
10034,2023-02-28,West,Retail,Laptop,10,44254,442540.0,379210.3868568935,63329.613143106515,2023,2,Customer_78
10862,2023-09-14,Central,Online,Laptop,9,51174,460566.0,256105.17319654024,235129.9508239787,2023,9,Customer_101
10579,2024-04-13,North,Retail,Monitor,7,56782,397474.0,327482.0726074642,69991.92739253578,2024,4,Customer_174
10449,2024-07-13,Central,Online,Tablet,1,27087,27087.0,20410.56347548602,7677.902003191079,2024,7,Customer_155
10446,2023-04-06,North,Online,Monitor,7,36783,257481.0,130303.32717786868,146254.32374545102,2023,4,Customer_52
10260,2023-05-31,North,Online,Laptop,8,35608,377474.66407225956,174896.61151003884,126462.49676345532,2023,5,Customer_51
10205,2024-01-21,Central,Retail,Laptop,3,23904,71712.0,59074.265621058155,12637.734378941845,2024,1,Customer_132
10573,2024-01-02,West,Online,Monitor,1,1253,1253.0,699.1401825872817,636.938790024626,2024,1,Customer_38
10824,2023-10-08,South,Online,Headphones,5,48914,244570.0,125726.06385347302,136670.526568506,2023,10,Customer_19
10586,2023-04-19,West,Retail,Keyboard,11,44935,494285.0,372876.65747585584,121408.34252414416,2023,4,Customer_200
10366,2023-01-18,South,Retail,Monitor,15,62754,941310.0,662189.7242911876,279120.2757088124,2023,1,Customer_144
10812,2024-03-25,North,Online,Headphones,10,10305,103050.0,81789.86996489036,24449.14954037609,2024,3,Customer_13
10078,2023-06-11,North,Retail,Tablet,19,36068,977368.1344684123,420371.27339691774,264920.72660308226,2023,6,Customer_14
10085,2023-09-09,East,Online,Mouse,1,24927,24927.0,15499.839814390612,10841.234213450794,2023,9,Customer_197
10539,2023-07-11,West,Retail,Headphones,18,36121,650178.0,538469.3616477868,111708.6383522132,2023,7,Customer_162
10083,2024-04-06,East,Retail,Headphones,10,48463,484630.0,360573.12260367605,124056.87739632395,2024,4,Customer_200
10458,2023-09-04,South,Retail,Tablet,16,6344,101504.0,90255.79911766881,11248.200882331192,2023,9,Customer_114
11138,2023-01-01,West,Online,Tablet,10,62714,627140.0,536660.9468405786,104050.91113333464,2023,1,Customer_169
10615,2024-02-26,West,Online,Monitor,2,10015,20030.0,14514.413900066867,6342.924014923102,2024,2,Customer_173
11186,2024-12-01,East,Online,Monitor,3,2675,9630.0,6582.63125229625,1658.7240598593125,2024,12,Customer_80
11076,2024-06-05,East,Distributor,Keyboard,17,13136,223312.0,177609.0801585953,45702.91984140471,2024,6,Customer_26
10737,2023-04-09,North,Online,Laptop,14,30083,566401.6882747194,212858.184473439,239549.38785554512,2023,4,Customer_183
10437,2023-12-12,West,Online,Monitor,1,36590,43908.0,22725.01292310345,15944.73513843103,2023,12,Customer_106
10555,2024-08-18,North,Online,Keyboard,10,95,950.0,413907.8382479957,76212.98601480493,2024,8,Customer_119
11080,2023-06-08,South,Retail,Mouse,15,36254,543810.0,299496.59835338534,244313.40164661466,2023,6,Customer_196
11062,2024-10-30,South,Online,Keyboard,4,49140,196560.0,139379.17683154214,65757.94664372654,2024,10,Customer_31
10351,2023-10-07,South,Online,Monitor,3,53828,161484.0,125395.66996773206,41501.57953710813,2023,10,Customer_28
10197,2023-08-21,West,Retail,Keyboard,6,38328,229968.0,119998.3961196082,109969.6038803918,2023,8,Customer_60
10465,2023-10-12,North,Online,Printer,9,51513,463617.0,233477.27219747644,264660.6869729021,2023,10,Customer_171
10589,2023-07-05,North,Online,Headphones,1,66547,66547.0,57631.92023399192,10252.34173090929,2023,7,Customer_39
10006,2024-12-01,East,Retail,Keyboard,13,13267,206965.19999999998,122419.95541444844,50051.04458555156,2024,12,Customer_175
10311,2023-05-15,East,Online,Headphones,9,61552,553968.0,422384.8753352838,151320.5933644236,2023,5,Customer_166
10662,2024-11-15,South,Retail,Headphones,10,11502,138024.0,77366.33181403836,37653.66818596164,2024,11,Customer_191
10405,2023-07-09,West,Retail,Mouse,1,54603,54603.0,32284.91735541628,22318.08264458372,2023,7,Customer_188
11196,2024-10-31,North,Retail,Printer,14,27672,387408.0,258046.85241982527,129361.14758017473,2024,10,Customer_26
11044,2023-05-23,East,Online,Laptop,15,4785,104528.61828843663,40378.51683936868,36105.95563472601,2023,5,Customer_87
11058,2024-03-23,South,Online,Tablet,4,50308,201232.0,179040.53453465903,25520.18528514211,2024,3,Customer_78
10105,2023-03-04,East,Retail,Monitor,8,63374,506992.0,373409.98083795747,133582.01916204253,2023,3,Customer_73
10537,2024-01-29,East,Online,Headphones,17,13466,228922.0,136369.64695151625,106435.2060057563,2024,1,Customer_46
10606,2024-10-14,North,Online,Keyboard,4,29640,118560.0,105442.25087706292,15085.41149137764,2024,10,Customer_162
10063,2024-05-23,North,Retail,Headphones,1,27439,27439.0,23317.388943599944,4121.6110564000555,2024,5,Customer_128
10282,2024-02-08,East,Online,Headphones,17,22101,375717.0,205202.0414658926,196092.20231422348,2024,2,Customer_47
11056,2023-06-28,Central,Retail,Laptop,8,28737,333762.81796271366,131004.94054822162,98891.05945177838,2023,6,Customer_16
10239,2023-05-24,North,Online,Monitor,17,46918,797606.0,591007.2575488583,237588.55381881294,2023,5,Customer_172
10224,2024-12-30,West,Online,Laptop,8,35631,342057.6,175457.2389671945,126029.3751877263,2024,12,Customer_90
10146,2023-04-06,Central,Online,Tablet,7,43962,434319.29199919506,227500.05284243327,92269.03923120174,2023,4,Customer_8
11119,2023-11-20,Central,Online,Mouse,11,16010,211332.0,112116.53122312653,73592.48909340448,2023,11,Customer_10
10374,2024-09-30,Central,Retail,Headphones,1,59560,59560.0,38570.76088395839,20989.23911604161,2024,9,Customer_158
10119,2023-07-20,South,Retail,Headphones,2,1029,2058.0,1156.6031350174724,901.3968649825276,2023,7,Customer_105
10803,2023-05-13,South,Online,Tablet,13,13963,251076.70353001158,104771.60565483381,88259.5034969411,2023,5,Customer_39
10251,2023-05-27,West,Retail,Keyboard,18,65940,1186920.0,932984.0572530882,253935.94274691178,2023,5,Customer_117
11157,2024-04-19,North,Retail,Headphones,6,46487,278922.0,235177.77824972817,43744.22175027183,2024,4,Customer_109
10010,2024-04-11,North,Online,Keyboard,13,3381,43953.0,39077.53533302179,5606.7843670249395,2024,4,Customer_71
10450,2024-08-23,West,Retail,Headphones,15,66272,994080.0,675995.0492500053,318084.9507499947,2024,8,Customer_134
10874,2023-01-28,South,Online,Monitor,10,51277,512770.0,437651.659466566,86386.0916134491,2023,1,Customer_180
10390,2024-11-15,North,Online,Mouse,6,18974,136612.8,74553.39706520329,45184.19337501621,2024,11,Customer_16
10966,2023-01-26,East,Retail,Tablet,2,18259,36518.0,23679.820893909186,12838.179106090814,2023,1,Customer_159
10461,2024-10-17,West,Online,Laptop,15,35350,530250.0,277485.19146099786,290679.52981985244,2024,10,Customer_174
11147,2023-11-09,South,Retail,Keyboard,2,24504,58809.6,35818.41083103552,13189.589168964478,2023,11,Customer_95
10145,2024-07-17,East,Online,Laptop,8,17332,138656.0,72832.57362043492,75696.94033649983,2024,7,Customer_11
10502,2024-11-21,South,Online,Keyboard,11,32463,428511.6,225239.0183937263,151632.07884721475,2024,11,Customer_111
11108,2023-12-29,East,Online,Monitor,14,28363,476498.39999999997,215954.83773665476,208296.236602847,2023,12,Customer_99
10540,2024-11-19,South,Online,Mouse,15,2579,46422.0,28384.26352929616,11845.846941309415,2024,11,Customer_11
10178,2023-10-10,North,Retail,Headphones,7,13246,92722.0,50312.85789774897,42409.14210225103,2023,10,Customer_148
11159,2023-12-13,South,Online,Mouse,5,35323,211938.0,153566.25725146366,26506.054160816795,2023,12,Customer_68
11051,2023-02-08,South,Online,Headphones,18,68062,1225116.0,627967.977071199,686720.2263681211,2023,2,Customer_94
10584,2024-07-22,Central,Online,Mouse,9,35006,315054.0,190933.96118880162,142738.04463287813,2024,7,Customer_187
11195,2023-02-01,East,Online,Mouse,4,17206,68824.0,40997.719382935604,32000.222709624053,2023,2,Customer_167
10008,2024-09-06,South,Online,Printer,16,13907,222512.0,180633.73002120407,48160.010475615316,2024,9,Customer_158
10574,2023-05-24,South,Retail,Keyboard,17,11776,200192.0,120496.97305691964,79695.02694308036,2023,5,Customer_189
10843,2024-06-07,East,Online,Laptop,12,17408,292980.1454057538,184723.78750592726,27798.044368183644,2024,6,Customer_49
10358,2024-11-30,West,Online,Keyboard,1,10047,12056.4,7606.093146025692,2807.0428820704547,2024,11,Customer_76
10330,2023-10-04,West,Online,Keyboard,4,37584,150336.0,92629.11823691936,66362.91402754273,2023,10,Customer_31
10705,2024-12-04,South,Online,Keyboard,10,36913,442956.0,312674.0196966704,64924.377348829024,2024,12,Customer_97
10830,2023-03-02,Central,Online,Laptop,8,23101,184808.0,149479.328291781,40627.97246445183,2023,3,Customer_99
10259,2024-04-17,East,Online,Tablet,4,41533,229435.43977279114,104902.67845058609,70413.719781826,2024,4,Customer_80
10891,2023-07-11,South,Online,Keyboard,9,37413,336717.0,260142.18227426053,88061.04038460039,2023,7,Customer_172
10834,2023-01-05,North,Online,Headphones,8,55503,444024.0,370062.7641845354,85055.42118778426,2023,1,Customer_106
11188,2024-07-14,West,Retail,Keyboard,5,6552,32760.0,25166.762797255815,7593.237202744185,2024,7,Customer_11
10905,2023-07-31,West,Online,Laptop,7,38293,268051.0,168830.18517547366,114103.93704820529,2023,7,Customer_41
10526,2023-07-15,Central,Online,Laptop,13,29361,381693.0,291033.73367509723,104258.15627363817,2023,7,Customer_102
10814,2023-05-06,South,Retail,Monitor,8,68904,551232.0,471385.588788109,79846.41121189098,2023,5,Customer_149
10732,2023-08-05,South,Distributor,Keyboard,18,60746,1093428.0,817695.297953312,275732.70204668795,2023,8,Customer_88
11032,2023-02-11,West,Online,Keyboard,13,64400,837200.0,458748.10398331017,435219.6804191933,2023,2,Customer_30
11141,2024-10-22,North,Retail,Laptop,17,69315,1178355.0,904827.6829487837,273527.31705121626,2024,10,Customer_38
10441,2024-01-28,North,Retail,Headphones,18,13105,235890.0,201717.83502417378,34172.16497582622,2024,1,Customer_122
10532,2024-01-11,Central,Online,Laptop,13,17739,230607.0,197510.35691457562,38061.13954823803,2024,1,Customer_57
10960,2024-05-18,South,Retail,Laptop,19,45917,1147271.495907866,580020.5099048158,292402.4900951842,2024,5,Customer_6
10229,2024-03-14,South,Online,Mouse,7,51555,360885.0,254705.76671559984,122106.11827706017,2024,3,Customer_93
11041,2024-02-26,North,Online,Laptop,10,62397,623970.0,359369.94577171066,304290.0623625327,2024,2,Customer_134
10213,2023-01-02,South,Online,Laptop,19,46815,889485.0,489015.4445822079,460539.9887304609,2023,1,Customer_57
10080,2023-09-27,North,Online,Tablet,19,37204,706876.0,489806.064776458,249630.42550707326,2023,9,Customer_74
10149,2023-08-19,East,Distributor,Printer,5,29277,146385.0,130137.58220933344,16247.417790666557,2023,8,Customer_181
10592,2024-09-25,Central,Online,Headphones,4,66667,266668.0,180119.45375966115,99530.82817638967,2024,9,Customer_121
10708,2023-07-20,West,Online,Laptop,16,39829,637264.0,421275.1459427103,248387.18216588316,2023,7,Customer_107
10590,2024-02-02,West,Distributor,Tablet,13,58651,762463.0,470698.48957470263,291764.51042529737,2024,2,Customer_51
10134,2023-08-06,West,Online,Monitor,10,16420,164200.0,147763.68268601963,18901.764911077422,2023,8,Customer_9
10782,2023-08-17,Central,Retail,Headphones,13,31582,410566.0,226399.16129248877,184166.83870751123,2023,8,Customer_25
10409,2024-07-23,North,Online,Keyboard,16,38555,616880.0,481278.6389531912,155941.56520383008,2024,7,Customer_39
10970,2024-10-06,North,Distributor,Keyboard,10,50761,507610.0,353140.1958571454,154469.80414285458,2024,10,Customer_12
10508,2023-06-17,West,Online,Mouse,9,828,7452.0,6063.781272416581,1596.4515367209322,2023,6,Customer_152
10877,2024-01-21,South,Online,Headphones,18,29892,538056.0,418259.3167668907,137766.1857180757,2024,1,Customer_27
10505,2023-09-25,North,Retail,Headphones,16,33923,542768.0,295975.6789325654,246792.32106743462,2023,9,Customer_124
10719,2023-01-10,North,Online,Tablet,12,5455,65460.0,34843.27016461533,35209.23931069237,2023,1,Customer_184
10348,2024-06-01,East,Retail,Monitor,19,15843,301017.0,262857.3943572047,38159.60564279527,2024,6,Customer_186
10387,2024-06-08,West,Retail,Keyboard,16,40897,654352.0,429777.88160598086,224574.11839401914,2024,6,Customer_185
10001,2023-04-13,East,Online,Monitor,2,14531,29062.0,22235.751585998543,7850.185676101674,2023,4,Customer_77
10361,2023-09-10,West,Online,Printer,17,21858,371586.0,210684.87588061122,185036.29273729707,2023,9,Customer_32
11134,2023-12-12,West,Online,Monitor,12,44676,643334.4,465649.58498368715,81031.77726875978,2023,12,Customer_149
10476,2024-07-04,South,Online,Keyboard,7,40632,284424.0,197047.37568076546,100483.11796711972,2024,7,Customer_31
10778,2024-02-05,Central,Online,Laptop,8,34560,276480.0,203410.28721580844,84030.1697018203,2024,2,Customer_129
10754,2023-03-19,Central,Online,Laptop,18,8647,155646.0,84403.75047655906,81928.58695195708,2023,3,Customer_39
10173,2023-08-19,West,Online,Mouse,14,24943,349202.0,294989.1341548631,62344.79572190746,2023,8,Customer_148
10451,2024-05-02,West,Online,Monitor,4,62113,248452.0,157798.52801893168,104251.49277822855,2024,5,Customer_74
10126,2023-04-09,North,Online,Laptop,8,15973,179945.07702414412,102955.65048307985,28552.60194445817,2023,4,Customer_44
10931,2023-10-16,East,Online,Mouse,15,30828,462420.0,316104.71081111144,168262.58256722183,2023,10,Customer_101
10531,2024-02-17,North,Retail,Keyboard,5,69407,347035.0,260428.6819292299,86606.3180707701,2024,2,Customer_48
10091,2023-02-22,Central,Online,Monitor,2,14103,28206.0,23111.818622438233,5858.308584196031,2023,2,Customer_144
11162,2023-06-28,North,Retail,Keyboard,3,11314,33942.0,25531.97661286522,8410.023387134781,2023,6,Customer_45
10182,2023-12-25,North,Online,Tablet,15,4120,74160.0,55575.38174669086,7158.310991305512,2023,12,Customer_27
11027,2023-03-19,West,Online,Laptop,13,12862,167206.0,86697.10806030082,92585.22573065406,2023,3,Customer_146
11000,2024-09-04,West,Retail,Tablet,4,27653,110612.0,57035.028646419305,53576.971353580695,2024,9,Customer_49
10252,2023-05-28,West,Online,Printer,14,26051,364714.0,228303.9705242554,156871.5338971063,2023,5,Customer_100
10070,2024-01-25,South,Retail,Printer,4,32732,130928.0,93198.35677613964,37729.64322386036,2024,1,Customer_85
10132,2024-10-04,South,Retail,Laptop,3,68638,205914.0,138694.4494463356,67219.55055366439,2024,10,Customer_17
10301,2024-12-06,Central,Online,Mouse,5,2337,14022.0,9371.652378850838,2660.3497643215355,2024,12,Customer_8
11133,2024-02-09,West,Retail,Laptop,6,47212,283272.0,143192.09106181125,140079.90893818875,2024,2,Customer_146
10327,2023-10-10,Central,Online,Printer,1,60273,60273.0,43099.61956269807,19749.387502897218,2023,10,Customer_179
11020,2023-08-17,East,Distributor,Keyboard,9,45023,405207.0,345687.2296642216,59519.77033577842,2023,8,Customer_103
10500,2024-01-15,Central,Online,Monitor,15,51268,769020.0,626805.6975020007,163546.44787269915,2024,1,Customer_145
10666,2023-03-21,South,Retail,Printer,14,32025,448350.0,233223.702035013,215126.297964987,2023,3,Customer_49
10919,2024-01-04,South,Online,Tablet,2,27136,54272.0,37038.65887922201,19818.34228889469,2024,1,Customer_81
10496,2024-04-19,South,Retail,Monitor,4,56817,227268.0,132910.40353182793,94357.59646817207,2024,4,Customer_103
10339,2023-02-18,Central,Online,Headphones,13,26828,348764.0,239690.42248584214,125434.61414128153,2023,2,Customer_78
10964,2024-12-15,North,Online,Monitor,12,9589,138081.6,86551.76150901343,32793.674264634545,2024,12,Customer_87
10165,2024-09-11,South,Online,Headphones,19,59665,1133635.0,629522.5581130765,579729.308169962,2024,9,Customer_103
10029,2023-11-10,North,Online,Laptop,18,55187,1192039.2,532641.3834272227,529833.3090586938,2023,11,Customer_14
10517,2024-05-13,East,Online,Headphones,4,26145,104580.0,75470.20566560332,33476.26348455618,2024,5,Customer_36
10194,2024-11-02,Central,Online,Keyboard,10,50234,602808.0,364666.9789282528,158323.97423250924,2024,11,Customer_30
11104,2024-12-12,North,Online,Laptop,18,43206,933249.6,587877.3169851721,218305.28546705208,2024,12,Customer_108
10170,2024-05-20,West,Online,Mouse,15,26793,401895.0,265255.46422188426,157135.46614483307,2024,5,Customer_172
11059,2024-05-14,West,Retail,Laptop,6,42631,357007.9313717273,228808.5752809002,26977.4247190998,2024,5,Customer_90
10174,2023-07-09,North,Retail,Mouse,17,61077,1038309.0,753514.7553605352,284794.24463946477,2023,7,Customer_109
10519,2024-12-27,Central,Retail,Tablet,17,60357,1231282.8,826586.0811562522,199482.91884374782,2024,12,Customer_37
10969,2023-10-27,East,Online,Headphones,10,19568,195680.0,153073.36738098154,48997.62751187123,2023,10,Customer_77
10702,2023-06-27,West,Retail,Laptop,16,36539,798453.0678102137,434218.1491645647,150405.85083543533,2023,6,Customer_168
10492,2023-12-02,Central,Online,Keyboard,17,33688,687235.2,438479.119185485,154349.41293669224,2023,12,Customer_175
10074,2024-12-03,North,Online,Headphones,2,11167,26800.8,13023.316895486389,10707.285570190652,2024,12,Customer_100
10981,2023-03-31,South,Distributor,Headphones,17,38832,660144.0,544073.9397498566,116070.0602501434,2023,3,Customer_139
10588,2023-02-11,West,Online,Laptop,7,43729,306103.0,163182.07716492124,164359.06126034056,2023,2,Customer_163
10235,2023-10-07,East,Online,Headphones,18,55025,990450.0,833989.9549534711,179929.05180350825,2023,10,Customer_116
10215,2023-08-08,South,Online,Headphones,7,41657,291599.0,179616.20834361142,128780.21040484686,2023,8,Customer_142
10947,2024-06-26,South,Retail,Tablet,16,16429,385123.666869644,197763.21096896345,65100.78903103655,2024,6,Customer_149
10133,2023-01-05,West,Retail,Headphones,5,68619,343095.0,274146.2346661113,68948.7653338887,2023,1,Customer_16
11156,2023-07-29,Central,Online,Headphones,14,49677,695478.0,478482.86471157346,249544.4055816905,2023,7,Customer_20
10733,2024-11-19,West,Distributor,Printer,12,27649,398145.6,255547.41340788457,76240.58659211543,2024,11,Customer_7
10941,2024-03-21,North,Online,Monitor,18,47019,846342.0,651901.3793198151,223606.71378221264,2024,3,Customer_105
10186,2024-10-10,South,Online,Monitor,18,18748,337464.0,246997.3724005471,104036.62173937084,2024,10,Customer_17
10042,2024-07-20,North,Retail,Keyboard,16,44133,706128.0,395368.730575829,310759.269424171,2024,7,Customer_1
10109,2024-01-27,South,Distributor,Headphones,4,28738,114952.0,59092.54661998374,55859.45338001626,2024,1,Customer_38
10849,2023-03-14,North,Online,Headphones,2,22430,44860.0,38605.56190923668,7192.6038043778135,2023,3,Customer_77
10569,2024-12-18,Central,Distributor,Laptop,14,10552,177273.6,102552.63816147092,45175.361838529076,2024,12,Customer_69
10651,2023-12-14,East,Online,Monitor,3,43805,157698.0,69894.58835929514,70748.47338681058,2023,12,Customer_190
11001,2023-11-25,South,Online,Keyboard,12,21461,309038.39999999997,194544.17728210782,72435.996125576,2023,11,Customer_53
11166,2023-06-29,Central,Online,Mouse,12,66933,803196.0,604797.6572352357,228158.09417947897,2023,6,Customer_23
10484,2023-06-29,South,Retail,Tablet,19,16591,445796.3204075034,192343.89723774695,122885.10276225305,2023,6,Customer_182
10469,2023-04-04,South,Online,Tablet,18,10293,245867.53529340087,114697.85372555396,81162.56821561295,2023,4,Customer_105
10025,2023-07-11,West,Online,Monitor,1,37922,37922.0,29240.615760906145,9983.591874957932,2023,7,Customer_129
10661,2024-07-09,Central,Distributor,Keyboard,14,48837,683718.0,522324.96224344685,161393.03775655315,2024,7,Customer_97
10680,2023-05-23,North,Distributor,Keyboard,2,9907,19814.0,14564.754257730698,5249.245742269302,2023,5,Customer_23
10753,2023-03-26,East,Retail,Laptop,19,2113,40147.0,28338.474952843488,11808.525047156512,2023,3,Customer_18
10994,2023-01-13,South,Online,Keyboard,1,18158,18158.0,14931.300827268124,3710.7040486416577,2023,1,Customer_13
10367,2024-07-19,Central,Online,Printer,12,62669,752028.0,592935.8016141902,182956.02814368124,2024,7,Customer_62
10840,2024-05-27,North,Online,Laptop,16,45052,950607.5615845105,387516.6678532912,383312.6319687151,2024,5,Customer_80
11053,2024-10-07,North,Retail,Printer,17,18021,306357.0,255597.69769512123,50759.30230487877,2024,10,Customer_164
10384,2024-11-12,West,Online,Monitor,10,4695,56340.0,38890.3796453171,9268.563407885333,2024,11,Customer_113
10455,2024-12-04,Central,Retail,Headphones,1,15185,18222.0,10761.568353454015,4423.431646545985,2024,12,Customer_28
10265,2023-05-24,Central,Retail,Keyboard,9,67936,611424.0,312997.85165505676,298426.14834494324,2023,5,Customer_106
10761,2024-03-24,East,Online,Tablet,11,1355,14905.0,8427.933405070213,7448.626584169255,2024,3,Customer_28
10980,2023-01-01,North,Online,Laptop,1,56623,56623.0,48400.02925780824,9456.416353520526,2023,1,Customer_15
10445,2024-05-27,Central,Retail,Headphones,13,66105,859365.0,587845.9412574103,271519.05874258967,2024,5,Customer_41
10396,2024-04-15,North,Online,Printer,12,50264,603168.0,305323.2174103278,342521.499978123,2024,4,Customer_48
10742,2024-04-20,North,Distributor,Mouse,8,19453,155624.0,88773.07347317111,66850.92652682889,2024,4,Customer_20
10177,2024-01-12,North,Retail,Keyboard,4,50799,203196.0,111754.26976080325,91441.73023919675,2024,1,Customer_50
10019,2024-10-23,North,Retail,Printer,11,58636,644996.0,567045.2514542526,77950.74854574737,2024,10,Customer_20
10949,2023-08-17,West,Retail,Keyboard,15,27508,412620.0,254614.83677970147,158005.16322029853,2023,8,Customer_92
10815,2023-02-12,Central,Distributor,Headphones,3,59208,177624.0,138759.28094604105,38864.71905395895,2023,2,Customer_112
10596,2023-08-23,West,Online,Headphones,12,49693,596316.0,513436.1579038019,95311.81841062782,2023,8,Customer_133
10062,2024-03-03,West,Online,Printer,3,16794,50382.0,35734.09855864281,16845.086657560772,2024,3,Customer_145
10273,2024-03-28,South,Online,Keyboard,12,11731,140772.0,117797.08208472506,26421.15560256618,2024,3,Customer_128
11126,2023-01-29,South,Online,Mouse,7,40509,283563.0,218252.50021297924,75107.07475507387,2023,1,Customer_126
10279,2024-10-20,North,Online,Laptop,14,47494,664916.0,533498.3791826856,151130.2639399115,2024,10,Customer_140
10842,2023-08-21,Central,Online,Monitor,9,57889,521001.0,465510.6118657177,63813.94635442466,2023,8,Customer_151
10369,2023-11-19,East,Distributor,Monitor,19,45522,1037901.6,545141.2821733452,319776.7178266548,2023,11,Customer_56
10887,2024-05-22,North,Retail,Printer,18,24464,440352.0,391299.6683005665,49052.331699433504,2024,5,Customer_65
11015,2024-05-27,North,Retail,Tablet,1,932,1287.6442290511472,681.0620849114055,250.93791508859454,2024,5,Customer_80
10860,2023-12-03,North,Retail,Tablet,1,24961,29953.199999999997,19457.934899201373,5503.065100798627,2023,12,Customer_106
10721,2023-09-08,East,Online,Mouse,6,4571,27426.0,22309.22875888733,5884.286927279571,2023,9,Customer_119
10826,2023-07-14,East,Online,Headphones,13,33780,439140.0,355761.7054760405,95885.03870255343,2023,7,Customer_115
10548,2024-01-04,East,Online,Monitor,19,20413,387847.0,271425.64164838614,133884.56210435592,2024,1,Customer_94
10880,2024-06-09,South,Retail,Headphones,4,51521,206084.0,120577.84963519647,85506.15036480353,2024,6,Customer_134
10900,2024-04-18,Central,Retail,Mouse,12,54954,659448.0,458529.92693688715,200918.07306311285,2024,4,Customer_159
10457,2024-08-03,West,Online,Headphones,6,45047,270282.0,137243.38944726074,152994.40213565013,2024,8,Customer_117
10394,2024-02-04,West,Online,Headphones,3,43298,129894.0,100064.75853996296,34303.62767904259,2024,2,Customer_1
10676,2023-02-16,West,Online,Headphones,7,31807,222649.0,196987.800963483,29510.378891994555,2023,2,Customer_182
10912,2023-05-26,South,Distributor,Monitor,17,20076,341292.0,208057.28089334068,133234.71910665932,2023,5,Customer_98
10965,2024-01-27,North,Online,Headphones,4,32925,131700.0,104531.4505683581,31243.83184638819,2024,1,Customer_11
10376,2024-05-04,North,Distributor,Keyboard,17,2268,38556.0,31649.895683470117,6906.104316529883,2024,5,Customer_78
10413,2024-11-12,South,Online,Keyboard,11,36494,481720.8,299772.4060504507,116910.83304198169,2024,11,Customer_140
10075,2024-02-06,West,Online,Headphones,16,65830,1053280.0,863246.6165835548,218538.390928912,2024,2,Customer_25
11122,2023-04-16,Central,Retail,Laptop,6,18533,162595.65592059528,78570.03117236398,32627.968827636025,2023,4,Customer_21
10863,2023-01-08,South,Online,Headphones,8,24814,198512.0,142466.75410787316,64452.03277594586,2023,1,Customer_173
10501,2024-06-28,South,Online,Keyboard,1,33263,33263.0,20769.905065232237,14367.059174982927,2024,6,Customer_42
10942,2023-12-16,North,Online,Keyboard,17,15492,316036.8,188839.93659263224,85702.67291847292,2023,12,Customer_155
10617,2024-10-09,South,Online,Printer,3,25808,77424.0,62392.705586430005,17285.988575605494,2024,10,Customer_16
10115,2023-08-19,Central,Online,Mouse,5,21489,107445.0,74098.45901554896,38348.5221321187,2023,8,Customer_64
10418,2023-02-22,East,Online,Headphones,12,56822,681864.0,514434.65888469195,192543.74228260425,2023,2,Customer_116
10602,2023-09-10,North,Online,Keyboard,14,24319,340466.0,184861.3702895875,178945.32416697434,2023,9,Customer_122
10605,2023-06-23,East,Retail,Headphones,16,48734,779744.0,560989.7230678581,218754.27693214186,2023,6,Customer_54
10090,2023-12-04,North,Online,Monitor,18,7970,172152.0,120578.77082790446,26313.41354790987,2023,12,Customer_6
11149,2024-10-27,West,Retail,Headphones,18,6422,115596.0,97872.42124383058,17723.578756169416,2024,10,Customer_124
10499,2024-11-05,Central,Distributor,Monitor,13,55201,861135.6,404289.51238217513,313323.48761782487,2024,11,Customer_94
10876,2023-08-04,East,Online,Headphones,4,52821,211284.0,178217.41140196708,38026.57688773785,2023,8,Customer_72
10927,2023-11-16,East,Retail,Monitor,11,21519,284050.8,191429.68708957182,45279.31291042818,2023,11,Customer_70
10999,2023-11-15,South,Distributor,Headphones,17,50177,1023610.7999999999,587852.627103798,265156.372896202,2023,11,Customer_48
10012,2023-11-27,West,Online,Headphones,8,9218,88492.8,38969.59522659668,39990.56548941382,2023,11,Customer_50
10397,2023-05-23,North,Online,Laptop,2,65719,193645.69699644134,74486.66478883555,65494.03549283911,2023,5,Customer_159
10755,2024-04-01,East,Retail,Keyboard,152,51022,4995031.466196557,714171.3019302088,436421.3657250144,2024,4,Customer_15
10556,2024-12-29,South,Online,Monitor,19,39931,910426.7999999999,627542.2207902144,150818.79609125346,2024,12,Customer_34
10043,2023-09-01,North,Online,Printer,13,41628,541164.0,284777.6133078977,294844.3446959176,2023,9,Customer_104
10168,2023-11-27,Central,Online,Printer,9,61486,664048.7999999999,409249.5334712942,165743.13650801164,2023,11,Customer_100
10417,2023-09-21,North,Retail,Laptop,7,11250,78750.0,47546.09177225839,31203.90822774161,2023,9,Customer_24
10577,2024-01-31,East,Online,Keyboard,16,8757,140112.0,112505.73843353732,31747.200801432078,2024,1,Customer_65
10268,2024-07-25,East,Retail,Laptop,17,20983,356711.0,254785.83451163865,101925.16548836135,2024,7,Customer_60
10808,2024-05-22,Central,Online,Printer,9,43378,390402.0,297195.3547802428,107187.6420027208,2024,5,Customer_36
10427,2023-09-26,North,Online,Monitor,7,47858,335006.0,235277.77359327555,114687.46036773312,2023,9,Customer_28
10691,2024-02-12,East,Online,Headphones,6,54131,324786.0,195739.505055889,148403.46918572765,2024,2,Customer_15
10545,2024-10-24,North,Online,Tablet,15,19533,292995.0,232879.87014086207,69132.39933800862,2024,10,Customer_38
11123,2024-08-26,West,Retail,Mouse,4,20880,83520.0,66046.87833560583,17473.121664394173,2024,8,Customer_15
10675,2024-02-06,East,Online,Monitor,12,35640,427680.0,272179.0029081842,178826.14665558818,2024,2,Customer_190
